concept_id,concept,prompt_id,prompt,attribute_id,attribute,attribute_values
91,a door,545,a door in a movie theater.,367,Does the door appear worn or new?,"{'worn', 'new'}"
91,a door,545,a door in a movie theater.,392,Is the door single or double?,"{'double door', 'single door'}"
91,a door,545,a door in a movie theater.,412,Does the door have a modern or a traditional style?,"{'modern style', 'traditional style'}"
92,a pair of glasses,546,a pair of glasses at an optometrist's office.,308,Are the glasses for reading or sunglasses?,"{'reading glasses', 'sunglasses'}"
92,a pair of glasses,546,a pair of glasses at an optometrist's office.,339,Are the lenses of the glasses clear or tinted?,"{'clear lenses', 'tinted lenses'}"
92,a pair of glasses,546,a pair of glasses at an optometrist's office.,368,"Are the glasses round, square, oval, or neither?","{'square', 'oval', 'round', 'neither'}"
92,a pair of glasses,546,a pair of glasses at an optometrist's office.,393,Do the glasses have full frames or are they frameless?,"{'full frames', 'frameless'}"
92,a pair of glasses,546,a pair of glasses at an optometrist's office.,413,Does the frame of the glasses have a solid color or is it patterned?,"{'patterned', 'solid color'}"
92,a pair of glasses,547,a pair of glasses in an eyewear store.,308,Are the glasses for reading or sunglasses?,"{'reading glasses', 'sunglasses'}"
92,a pair of glasses,547,a pair of glasses in an eyewear store.,339,Are the lenses of the glasses clear or tinted?,"{'clear lenses', 'tinted lenses'}"
92,a pair of glasses,547,a pair of glasses in an eyewear store.,368,"Are the glasses round, square, oval, or neither?","{'square', 'oval', 'round', 'neither'}"
92,a pair of glasses,547,a pair of glasses in an eyewear store.,393,Do the glasses have full frames or are they frameless?,"{'full frames', 'frameless'}"
92,a pair of glasses,547,a pair of glasses in an eyewear store.,413,Does the frame of the glasses have a solid color or is it patterned?,"{'patterned', 'solid color'}"
92,a pair of glasses,548,a pair of glasses at a fashion accessory shop.,308,Are the glasses for reading or sunglasses?,"{'reading glasses', 'sunglasses'}"
92,a pair of glasses,548,a pair of glasses at a fashion accessory shop.,339,Are the lenses of the glasses clear or tinted?,"{'clear lenses', 'tinted lenses'}"
92,a pair of glasses,548,a pair of glasses at a fashion accessory shop.,368,"Are the glasses round, square, oval, or neither?","{'square', 'oval', 'round', 'neither'}"
92,a pair of glasses,548,a pair of glasses at a fashion accessory shop.,393,Do the glasses have full frames or are they frameless?,"{'full frames', 'frameless'}"
92,a pair of glasses,548,a pair of glasses at a fashion accessory shop.,413,Does the frame of the glasses have a solid color or is it patterned?,"{'patterned', 'solid color'}"
92,a pair of glasses,549,a pair of glasses in a pet shop.,308,Are the glasses for reading or sunglasses?,"{'reading glasses', 'sunglasses'}"
92,a pair of glasses,549,a pair of glasses in a pet shop.,339,Are the lenses of the glasses clear or tinted?,"{'clear lenses', 'tinted lenses'}"
92,a pair of glasses,549,a pair of glasses in a pet shop.,368,"Are the glasses round, square, oval, or neither?","{'square', 'oval', 'round', 'neither'}"
92,a pair of glasses,549,a pair of glasses in a pet shop.,393,Do the glasses have full frames or are they frameless?,"{'full frames', 'frameless'}"
92,a pair of glasses,549,a pair of glasses in a pet shop.,413,Does the frame of the glasses have a solid color or is it patterned?,"{'patterned', 'solid color'}"
92,a pair of glasses,550,a pair of glasses at a swimming pool.,308,Are the glasses for reading or sunglasses?,"{'reading glasses', 'sunglasses'}"
92,a pair of glasses,550,a pair of glasses at a swimming pool.,339,Are the lenses of the glasses clear or tinted?,"{'clear lenses', 'tinted lenses'}"
92,a pair of glasses,550,a pair of glasses at a swimming pool.,368,"Are the glasses round, square, oval, or neither?","{'square', 'oval', 'round', 'neither'}"
92,a pair of glasses,550,a pair of glasses at a swimming pool.,393,Do the glasses have full frames or are they frameless?,"{'full frames', 'frameless'}"
92,a pair of glasses,550,a pair of glasses at a swimming pool.,413,Does the frame of the glasses have a solid color or is it patterned?,"{'patterned', 'solid color'}"
92,a pair of glasses,551,a pair of glasses on a hiking trail.,308,Are the glasses for reading or sunglasses?,"{'reading glasses', 'sunglasses'}"
92,a pair of glasses,551,a pair of glasses on a hiking trail.,339,Are the lenses of the glasses clear or tinted?,"{'clear lenses', 'tinted lenses'}"
92,a pair of glasses,551,a pair of glasses on a hiking trail.,368,"Are the glasses round, square, oval, or neither?","{'square', 'oval', 'round', 'neither'}"
92,a pair of glasses,551,a pair of glasses on a hiking trail.,393,Do the glasses have full frames or are they frameless?,"{'full frames', 'frameless'}"
92,a pair of glasses,551,a pair of glasses on a hiking trail.,413,Does the frame of the glasses have a solid color or is it patterned?,"{'patterned', 'solid color'}"
93,a mirror,552,a mirror in a furniture store.,309,Is the mirror hanging on a wall or standing on a floor?,"{'standing on a floor', 'hanging on a wall', 'neither'}"
93,a mirror,552,a mirror in a furniture store.,340,Is the mirror cracked?,"{'Yes', 'No'}"
93,a mirror,552,a mirror in a furniture store.,369,Is the mirror clear or does it appear foggy?,"{'foggy', 'clear'}"
93,a mirror,552,a mirror in a furniture store.,394,Is there a frame around the mirror?,"{'Yes', 'No'}"
93,a mirror,552,a mirror in a furniture store.,414,"Is the shape of the mirror round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
93,a mirror,553,a mirror at a home decor shop.,309,Is the mirror hanging on a wall or standing on a floor?,"{'standing on a floor', 'hanging on a wall', 'neither'}"
93,a mirror,553,a mirror at a home decor shop.,340,Is the mirror cracked?,"{'Yes', 'No'}"
93,a mirror,553,a mirror at a home decor shop.,369,Is the mirror clear or does it appear foggy?,"{'foggy', 'clear'}"
93,a mirror,553,a mirror at a home decor shop.,394,Is there a frame around the mirror?,"{'Yes', 'No'}"
93,a mirror,553,a mirror at a home decor shop.,414,"Is the shape of the mirror round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
93,a mirror,554,a mirror in a dance studio.,309,Is the mirror hanging on a wall or standing on a floor?,"{'standing on a floor', 'hanging on a wall', 'neither'}"
93,a mirror,554,a mirror in a dance studio.,340,Is the mirror cracked?,"{'Yes', 'No'}"
93,a mirror,554,a mirror in a dance studio.,369,Is the mirror clear or does it appear foggy?,"{'foggy', 'clear'}"
93,a mirror,554,a mirror in a dance studio.,394,Is there a frame around the mirror?,"{'Yes', 'No'}"
93,a mirror,554,a mirror in a dance studio.,414,"Is the shape of the mirror round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
93,a mirror,555,a mirror on a sports field.,309,Is the mirror hanging on a wall or standing on a floor?,"{'standing on a floor', 'hanging on a wall', 'neither'}"
93,a mirror,555,a mirror on a sports field.,340,Is the mirror cracked?,"{'Yes', 'No'}"
93,a mirror,555,a mirror on a sports field.,369,Is the mirror clear or does it appear foggy?,"{'foggy', 'clear'}"
93,a mirror,555,a mirror on a sports field.,394,Is there a frame around the mirror?,"{'Yes', 'No'}"
93,a mirror,555,a mirror on a sports field.,414,"Is the shape of the mirror round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
93,a mirror,556,a mirror in a forest.,309,Is the mirror hanging on a wall or standing on a floor?,"{'standing on a floor', 'hanging on a wall', 'neither'}"
93,a mirror,556,a mirror in a forest.,340,Is the mirror cracked?,"{'Yes', 'No'}"
93,a mirror,556,a mirror in a forest.,369,Is the mirror clear or does it appear foggy?,"{'foggy', 'clear'}"
93,a mirror,556,a mirror in a forest.,394,Is there a frame around the mirror?,"{'Yes', 'No'}"
93,a mirror,556,a mirror in a forest.,414,"Is the shape of the mirror round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
93,a mirror,557,a mirror at a tech store.,309,Is the mirror hanging on a wall or standing on a floor?,"{'standing on a floor', 'hanging on a wall', 'neither'}"
93,a mirror,557,a mirror at a tech store.,340,Is the mirror cracked?,"{'Yes', 'No'}"
93,a mirror,557,a mirror at a tech store.,369,Is the mirror clear or does it appear foggy?,"{'foggy', 'clear'}"
93,a mirror,557,a mirror at a tech store.,394,Is there a frame around the mirror?,"{'Yes', 'No'}"
93,a mirror,557,a mirror at a tech store.,414,"Is the shape of the mirror round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
94,a coconut,558,a coconut in a grocery store.,310,Is the coconut whole or cut open?,"{'whole', 'cut open'}"
94,a coconut,558,a coconut in a grocery store.,341,Is the coconut brown?,"{'Yes', 'No'}"
94,a coconut,558,a coconut in a grocery store.,370,Is the coconut fresh or dried?,"{'fresh coconut', 'dried coconut'}"
94,a coconut,558,a coconut in a grocery store.,395,Is the coconut round?,"{'Yes', 'No'}"
94,a coconut,558,a coconut in a grocery store.,415,Does the coconut still have its outer husk?,"{'Yes', 'No'}"
94,a coconut,559,a coconut at a tropical fruit market.,310,Is the coconut whole or cut open?,"{'whole', 'cut open'}"
94,a coconut,559,a coconut at a tropical fruit market.,341,Is the coconut brown?,"{'Yes', 'No'}"
94,a coconut,559,a coconut at a tropical fruit market.,370,Is the coconut fresh or dried?,"{'fresh coconut', 'dried coconut'}"
94,a coconut,559,a coconut at a tropical fruit market.,395,Is the coconut round?,"{'Yes', 'No'}"
94,a coconut,559,a coconut at a tropical fruit market.,415,Does the coconut still have its outer husk?,"{'Yes', 'No'}"
94,a coconut,560,a coconut on a beach.,310,Is the coconut whole or cut open?,"{'whole', 'cut open'}"
94,a coconut,560,a coconut on a beach.,341,Is the coconut brown?,"{'Yes', 'No'}"
94,a coconut,560,a coconut on a beach.,370,Is the coconut fresh or dried?,"{'fresh coconut', 'dried coconut'}"
94,a coconut,560,a coconut on a beach.,395,Is the coconut round?,"{'Yes', 'No'}"
94,a coconut,560,a coconut on a beach.,415,Does the coconut still have its outer husk?,"{'Yes', 'No'}"
94,a coconut,561,a coconut in a mountain cabin.,310,Is the coconut whole or cut open?,"{'whole', 'cut open'}"
94,a coconut,561,a coconut in a mountain cabin.,341,Is the coconut brown?,"{'Yes', 'No'}"
94,a coconut,561,a coconut in a mountain cabin.,370,Is the coconut fresh or dried?,"{'fresh coconut', 'dried coconut'}"
94,a coconut,561,a coconut in a mountain cabin.,395,Is the coconut round?,"{'Yes', 'No'}"
94,a coconut,561,a coconut in a mountain cabin.,415,Does the coconut still have its outer husk?,"{'Yes', 'No'}"
94,a coconut,562,a coconut at a ski resort.,310,Is the coconut whole or cut open?,"{'whole', 'cut open'}"
94,a coconut,562,a coconut at a ski resort.,341,Is the coconut brown?,"{'Yes', 'No'}"
94,a coconut,562,a coconut at a ski resort.,370,Is the coconut fresh or dried?,"{'fresh coconut', 'dried coconut'}"
94,a coconut,562,a coconut at a ski resort.,395,Is the coconut round?,"{'Yes', 'No'}"
94,a coconut,562,a coconut at a ski resort.,415,Does the coconut still have its outer husk?,"{'Yes', 'No'}"
94,a coconut,563,a coconut in a library.,310,Is the coconut whole or cut open?,"{'whole', 'cut open'}"
94,a coconut,563,a coconut in a library.,341,Is the coconut brown?,"{'Yes', 'No'}"
94,a coconut,563,a coconut in a library.,370,Is the coconut fresh or dried?,"{'fresh coconut', 'dried coconut'}"
94,a coconut,563,a coconut in a library.,395,Is the coconut round?,"{'Yes', 'No'}"
94,a coconut,563,a coconut in a library.,415,Does the coconut still have its outer husk?,"{'Yes', 'No'}"
95,a taxi,564,a taxi at a taxi stand.,311,Is the taxi yellow?,"{'Yes', 'No'}"
95,a taxi,564,a taxi at a taxi stand.,342,Is there a taxi sign on the roof?,"{'Yes', 'No'}"
95,a taxi,564,a taxi at a taxi stand.,371,Is the taxi a typical New York-style taxi?,"{'Yes', 'No'}"
95,a taxi,564,a taxi at a taxi stand.,396,Is the taxi a typical London-style taxi?,"{'Yes', 'No'}"
95,a taxi,564,a taxi at a taxi stand.,416,Is the taxi a sedan?,"{'Yes', 'No'}"
95,a taxi,565,a taxi in a city center.,311,Is the taxi yellow?,"{'Yes', 'No'}"
95,a taxi,565,a taxi in a city center.,342,Is there a taxi sign on the roof?,"{'Yes', 'No'}"
95,a taxi,565,a taxi in a city center.,371,Is the taxi a typical New York-style taxi?,"{'Yes', 'No'}"
95,a taxi,565,a taxi in a city center.,396,Is the taxi a typical London-style taxi?,"{'Yes', 'No'}"
95,a taxi,565,a taxi in a city center.,416,Is the taxi a sedan?,"{'Yes', 'No'}"
95,a taxi,566,a taxi near an airport.,311,Is the taxi yellow?,"{'Yes', 'No'}"
95,a taxi,566,a taxi near an airport.,342,Is there a taxi sign on the roof?,"{'Yes', 'No'}"
95,a taxi,566,a taxi near an airport.,371,Is the taxi a typical New York-style taxi?,"{'Yes', 'No'}"
95,a taxi,566,a taxi near an airport.,396,Is the taxi a typical London-style taxi?,"{'Yes', 'No'}"
95,a taxi,566,a taxi near an airport.,416,Is the taxi a sedan?,"{'Yes', 'No'}"
95,a taxi,567,a taxi in a forest.,311,Is the taxi yellow?,"{'Yes', 'No'}"
95,a taxi,567,a taxi in a forest.,342,Is there a taxi sign on the roof?,"{'Yes', 'No'}"
95,a taxi,567,a taxi in a forest.,371,Is the taxi a typical New York-style taxi?,"{'Yes', 'No'}"
95,a taxi,567,a taxi in a forest.,396,Is the taxi a typical London-style taxi?,"{'Yes', 'No'}"
95,a taxi,567,a taxi in a forest.,416,Is the taxi a sedan?,"{'Yes', 'No'}"
95,a taxi,568,a taxi on a farm.,311,Is the taxi yellow?,"{'Yes', 'No'}"
95,a taxi,568,a taxi on a farm.,342,Is there a taxi sign on the roof?,"{'Yes', 'No'}"
95,a taxi,568,a taxi on a farm.,371,Is the taxi a typical New York-style taxi?,"{'Yes', 'No'}"
95,a taxi,568,a taxi on a farm.,396,Is the taxi a typical London-style taxi?,"{'Yes', 'No'}"
95,a taxi,568,a taxi on a farm.,416,Is the taxi a sedan?,"{'Yes', 'No'}"
95,a taxi,569,a taxi at a beach.,311,Is the taxi yellow?,"{'Yes', 'No'}"
95,a taxi,569,a taxi at a beach.,342,Is there a taxi sign on the roof?,"{'Yes', 'No'}"
95,a taxi,569,a taxi at a beach.,371,Is the taxi a typical New York-style taxi?,"{'Yes', 'No'}"
95,a taxi,569,a taxi at a beach.,396,Is the taxi a typical London-style taxi?,"{'Yes', 'No'}"
95,a taxi,569,a taxi at a beach.,416,Is the taxi a sedan?,"{'Yes', 'No'}"
96,coffee,570,coffee in a cafe.,312,"Is the coffee in a cup, a mug, or neither?","{'in a cup', 'in a thermos', 'in a mug', 'in a disposable cup', 'neither'}"
96,coffee,570,coffee in a cafe.,343,Is steam rising from the coffee?,"{'Yes', 'No'}"
96,coffee,570,coffee in a cafe.,372,Is the coffee iced?,"{'Yes', 'No'}"
96,coffee,570,coffee in a cafe.,397,Is there a saucer under the cup or glass?,"{'Yes', 'No'}"
96,coffee,570,coffee in a cafe.,417,Does the image include any coffee beans?,"{'Yes', 'No'}"
